idx,mean,ci_lower,ci_upper
1,0.0,0.0,0.0
2,5.0,-4.800000000000001,14.8
3,9.0,-8.64,26.64
4,11.666666666666666,-11.200000000000001,34.53333333333333
5,12.333333333333334,-11.839999999999998,36.50666666666667
6,12.666666666666666,-12.160000000000005,37.49333333333334
7,14.0,-13.440000000000001,41.44
8,14.333333333333334,-13.760000000000003,42.42666666666667
9,14.666666666666666,-14.080000000000004,43.413333333333334
10,17.666666666666668,-15.984756945286374,51.31809027861971
11,17.666666666666668,-15.984756945286374,51.31809027861971
12,24.666666666666668,-22.703379189807283,72.03671252314062
13,36.0,-32.609332698499074,104.60933269849907
14,36.666666666666664,-33.249158278604334,106.58249161193766
15,40.666666666666664,-37.088234858003226,118.42156819133655
16,40.666666666666664,-37.088234858003226,118.42156819133655
17,40.666666666666664,-37.088234858003226,118.42156819133655
18,42.333333333333336,-38.68790284034592,123.3545695070126
19,42.333333333333336,-38.68790284034592,123.3545695070126
20,43.0,-39.32777741038156,125.32777741038156
21,43.0,-39.32777741038156,125.32777741038156
22,43.0,-39.32777741038156,125.32777741038156
23,46.666666666666664,-42.84715299885266,136.18048633218598
24,46.666666666666664,-42.84715299885266,136.18048633218598
25,46.666666666666664,-42.84715299885266,136.18048633218598
26,47.333333333333336,-43.48705008605355,138.15371675272021
27,47.333333333333336,-43.48705008605355,138.15371675272021
28,48.0,-44.12695009243133,140.12695009243134
29,48.0,-44.12695009243133,140.12695009243134
30,51.333333333333336,-46.3547480504488,149.02141471711548
31,51.333333333333336,-46.3547480504488,149.02141471711548
32,52.0,-46.994553385527226,150.99455338552724
33,54.666666666666664,-49.55382353453023,158.88715686786355
34,54.666666666666664,-49.55382353453023,158.88715686786355
35,54.666666666666664,-49.55382353453023,158.88715686786355
36,58.666666666666664,-53.39285640527539,170.72618973860872
37,58.666666666666664,-53.39285640527539,170.72618973860872
38,72.0,-66.19042513864702,210.19042513864702
39,72.0,-66.19042513864702,210.19042513864702
40,76.66666666666667,-70.66977794603297,224.0031112793663
41,78.0,-71.9496075353317,227.9496075353317
42,78.33333333333333,-72.26956585670366,228.93623252337034
43,80.33333333333333,-74.18932318595442,234.85598985262106
44,80.66666666666667,-74.50928393278814,235.84261726612147
45,82.33333333333333,-76.10909252259431,240.77575918926095
46,83.0,-76.74901815034735,242.74901815034735
