idx,mean,ci_lower,ci_upper
1,0.0,0.0,0.0
2,0.23076923076923078,0.07407820757156172,0.38746025396689987
3,0.2403846153846154,0.0742198135509689,0.4065494172182619
4,0.2980769230769231,0.10704386948769773,0.4891099766661484
5,0.3269230769230769,0.1239437880387764,0.5299023658073775
6,0.4230769230769231,0.18853974785116703,0.6576140983026791
7,0.4423076923076923,0.18566978614597257,0.698945598469412
8,0.4519230769230769,0.18968281842001022,0.7141633354261436
9,0.5096153846153846,0.21502413390011077,0.8042066353306584
10,0.5192307692307693,0.224657077225135,0.8138044612364035
11,0.5384615384615384,0.2403272815263957,0.8365957953966812
12,0.5769230769230769,0.26726030495442354,0.8865858488917302
13,0.6057692307692307,0.2828118063916658,0.9287266551467956
14,0.6923076923076923,0.3269804612492095,1.057634923366175
15,0.7019230769230769,0.331911100341493,1.0719350535046608
16,0.7211538461538461,0.3486526176714582,1.0936550746362341
17,0.8173076923076923,0.3923624540635092,1.2422529305518752
18,0.8557692307692307,0.42441300962311473,1.2871254519153468
19,1.0096153846153846,0.5096566240365317,1.5095741451942375
20,1.0384615384615385,0.5268545700525239,1.550068506870553
21,1.0384615384615385,0.5268545700525239,1.550068506870553
22,1.125,0.6017734709068872,1.6482265290931128
23,1.1634615384615385,0.6171502622526248,1.7097728146704523
24,1.5,0.8230038229435364,2.1769961770564636
25,1.8557692307692308,1.0340430990647937,2.677495362473668
26,1.9038461538461537,1.0584142566605985,2.749278051031709
27,2.0096153846153846,1.109541873928889,2.9096888953018802
28,2.1346153846153846,1.198004374119003,3.071226395111766
29,2.201923076923077,1.2317135004212567,3.1721326534248977
30,3.576923076923077,1.9387121335227184,5.215134020323436
31,3.6153846153846154,1.966782992886629,5.263986237882602
32,4.115384615384615,2.234696249739638,5.996072981029592
33,4.278846153846154,2.3488162144376297,6.208876093254679
34,9.346153846153847,5.2598143043625445,13.432493387945149
35,10.586538461538462,5.7731836580169915,15.399893265059932
36,14.23076923076923,7.4730961471788415,20.988442314359617
37,17.807692307692307,9.23972595585502,26.37565865952959
38,27.115384615384617,14.658094500616304,39.572674730152926
39,34.42307692307692,18.75301335977573,50.09314048637811
40,41.5,22.91421838427655,60.08578161572345
41,41.61538461538461,23.02340417354939,60.20736505721983
42,42.125,23.250772845204654,60.99922715479535
43,42.53846153846154,23.445693611910276,61.63122946501281
