idx,mean,ci_lower,ci_upper
1,0.0,0.0,0.0
2,0.0,0.0,0.0
3,0.0,0.0,0.0
4,0.0,0.0,0.0
5,0.0,0.0,0.0
6,0.0,0.0,0.0
7,0.0,0.0,0.0
8,0.0,0.0,0.0
9,0.0,0.0,0.0
10,0.0,0.0,0.0
11,0.0,0.0,0.0
12,0.0,0.0,0.0
13,0.0,0.0,0.0
14,0.5,-0.47999999999999987,1.48
15,4.0,-3.839999999999999,11.84
16,4.0,-3.839999999999999,11.84
17,4.0,-3.839999999999999,11.84
18,4.0,-3.839999999999999,11.84
19,4.0,-3.839999999999999,11.84
20,4.0,-3.839999999999999,11.84
21,4.0,-3.839999999999999,11.84
22,4.0,-3.839999999999999,11.84
23,4.0,-3.839999999999999,11.84
24,4.0,-3.839999999999999,11.84
25,4.0,-3.839999999999999,11.84
26,4.0,-3.839999999999999,11.84
27,4.0,-3.839999999999999,11.84
28,4.0,-3.839999999999999,11.84
29,4.0,-3.839999999999999,11.84
30,4.0,-3.839999999999999,11.84
31,4.0,-3.839999999999999,11.84
32,4.0,-3.839999999999999,11.84
33,4.0,-3.839999999999999,11.84
34,4.0,-3.839999999999999,11.84
35,4.0,-3.839999999999999,11.84
36,4.0,-3.839999999999999,11.84
37,4.5,-2.3599999999999994,11.36
38,4.5,-2.3599999999999994,11.36
39,4.5,-2.3599999999999994,11.36
40,13.5,-9.04,36.04
41,13.5,-9.04,36.04
42,13.5,-9.04,36.04
43,13.5,-9.04,36.04
44,13.5,-9.04,36.04
45,13.5,-9.04,36.04
46,13.5,-9.04,36.04
47,14.0,-9.519999999999992,37.519999999999996
48,23.0,-16.200000000000003,62.2
49,23.0,-16.200000000000003,62.2
50,23.0,-16.200000000000003,62.2
51,23.0,-16.200000000000003,62.2
52,23.0,-16.200000000000003,62.2
53,23.0,-16.200000000000003,62.2
54,23.0,-16.200000000000003,62.2
55,23.0,-16.200000000000003,62.2
56,23.0,-16.200000000000003,62.2
57,23.0,-16.200000000000003,62.2
58,23.0,-16.200000000000003,62.2
59,23.0,-16.200000000000003,62.2
60,23.0,-16.200000000000003,62.2
61,23.0,-16.200000000000003,62.2
62,23.0,-16.200000000000003,62.2
63,23.0,-16.200000000000003,62.2
64,23.0,-16.200000000000003,62.2
65,23.0,-16.200000000000003,62.2
66,22.5,-17.68,62.68
67,22.5,-17.68,62.68
68,4.5,-4.3199999999999985,13.319999999999999
69,5.0,-4.800000000000001,14.8
70,33.0,-29.71999999999999,95.72
71,33.5,-30.199999999999996,97.19999999999999
72,33.5,-30.199999999999996,97.19999999999999
73,34.0,-30.679999999999993,98.67999999999999
74,39.5,-35.959999999999994,114.96
75,40.0,-36.43999999999998,116.43999999999998
76,41.0,-37.400000000000006,119.4
77,42.0,-34.43999999999998,118.43999999999998
78,42.0,-34.43999999999998,118.43999999999998
79,44.0,-36.36,124.36
80,44.0,-36.36,124.36
81,44.5,-36.83999999999999,125.83999999999999
82,44.5,-36.83999999999999,125.83999999999999
83,44.5,-36.83999999999999,125.83999999999999
84,46.0,-38.28,130.28
85,46.5,-38.75999999999999,131.76
86,46.5,-38.75999999999999,131.76
87,45.0,-37.31999999999998,127.31999999999998
88,46.0,-38.28,130.28
89,46.0,-38.28,130.28
90,46.5,-36.8,129.8
91,50.0,-34.28,134.28
92,51.5,-35.719999999999985,138.71999999999997
93,52.5,-36.67999999999998,141.67999999999998
94,53.0,-37.16,143.16
95,54.0,-38.11999999999999,146.12
96,63.0,-44.8,170.8
97,63.0,-44.8,170.8
98,65.5,-47.19999999999999,178.2
99,66.5,-48.15999999999998,181.15999999999997
100,66.5,-48.15999999999998,181.15999999999997
101,68.0,-49.599999999999994,185.6
102,68.5,-50.08,187.07999999999998
103,71.0,-48.55999999999999,190.56
104,76.5,-51.879999999999995,204.88
105,82.0,-55.19999999999999,219.2
106,91.0,-59.91999999999999,241.92
107,90.0,-58.95999999999998,238.95999999999998
108,90.0,-58.95999999999998,238.95999999999998
109,89.5,-58.47999999999999,237.48
110,94.0,-62.80000000000001,250.8
111,122.5,-82.32,327.32
112,122.5,-82.32,327.32
113,122.0,-81.83999999999997,325.84
114,122.5,-82.32,327.32
115,122.5,-82.32,327.32
116,125.5,-85.20000000000002,336.20000000000005
117,128.0,-87.6,343.6
118,127.5,-89.07999999999998,344.08
119,121.0,-82.83999999999997,324.84
120,125.0,-86.67999999999998,336.67999999999995
121,128.5,-90.03999999999996,347.03999999999996
122,128.5,-90.03999999999996,347.03999999999996
123,131.0,-92.44,354.44
124,131.0,-92.44,354.44
125,132.0,-93.39999999999998,357.4
126,130.5,-91.95999999999998,352.96
127,131.5,-92.91999999999996,355.91999999999996
128,132.0,-93.39999999999998,357.4
129,135.0,-96.28,366.28
130,135.5,-96.75999999999996,367.76
131,131.5,-92.91999999999996,355.91999999999996
132,130.5,-91.95999999999998,352.96
133,130.0,-91.48000000000002,351.48
