idx,mean,ci_lower,ci_upper
1,0.0,0.0,0.0
2,0.0,0.0,0.0
3,0.0,0.0,0.0
4,0.0,0.0,0.0
5,0.0,0.0,0.0
6,0.0,0.0,0.0
7,0.0,0.0,0.0
8,0.0,0.0,0.0
9,0.0,0.0,0.0
10,0.0,0.0,0.0
11,0.0,0.0,0.0
12,0.0,0.0,0.0
13,0.0,0.0,0.0
14,0.0,0.0,0.0
15,0.0,0.0,0.0
16,0.0,0.0,0.0
17,0.0,0.0,0.0
18,0.0,0.0,0.0
19,0.0,0.0,0.0
20,0.0,0.0,0.0
21,0.0,0.0,0.0
22,0.0,0.0,0.0
23,0.0,0.0,0.0
24,0.0,0.0,0.0
25,0.125,-0.11999999999999997,0.37
26,0.25,-0.07078029864690877,0.5707802986469088
27,0.25,-0.07078029864690877,0.5707802986469088
28,0.25,-0.07078029864690877,0.5707802986469088
29,0.25,-0.07078029864690877,0.5707802986469088
30,0.375,0.01635672319141407,0.7336432768085859
31,0.375,0.01635672319141407,0.7336432768085859
32,0.375,0.01635672319141407,0.7336432768085859
33,0.375,0.01635672319141407,0.7336432768085859
34,1.125,0.04907016957424237,2.200929830425758
35,1.125,0.04907016957424237,2.200929830425758
36,1.125,0.04907016957424237,2.200929830425758
37,1.125,0.04907016957424237,2.200929830425758
38,1.125,0.04907016957424237,2.200929830425758
39,1.125,0.04907016957424237,2.200929830425758
40,1.125,0.04907016957424237,2.200929830425758
41,1.125,0.04907016957424237,2.200929830425758
42,1.125,0.04907016957424237,2.200929830425758
43,1.125,0.04907016957424237,2.200929830425758
44,1.125,0.04907016957424237,2.200929830425758
45,1.125,0.04907016957424237,2.200929830425758
46,2.5,-0.1965904397961511,5.196590439796151
47,2.5,-0.1965904397961511,5.196590439796151
48,2.625,-0.29010291413527955,5.5401029141352796
49,2.875,-0.09835248499063765,5.848352484990638
50,2.875,-0.09835248499063765,5.848352484990638
51,3.0,0.06000000000000094,5.9399999999999995
52,3.0,0.06000000000000094,5.9399999999999995
53,3.0,0.06000000000000094,5.9399999999999995
54,3.0,0.06000000000000094,5.9399999999999995
55,3.0,0.06000000000000094,5.9399999999999995
56,3.0,0.06000000000000094,5.9399999999999995
57,3.0,0.06000000000000094,5.9399999999999995
58,3.0,0.06000000000000094,5.9399999999999995
59,3.0,0.06000000000000094,5.9399999999999995
60,3.0,0.06000000000000094,5.9399999999999995
61,3.0,0.06000000000000094,5.9399999999999995
62,3.0,0.06000000000000094,5.9399999999999995
63,3.25,0.17876246441275834,6.321237535587242
64,3.5,0.02529137912256063,6.97470862087744
65,4.375,-0.053433696014878684,8.803433696014878
66,4.75,-0.03310568563982308,9.533105685639823
67,4.75,-0.03310568563982308,9.533105685639823
68,4.75,-0.03310568563982308,9.533105685639823
69,4.625,-0.16079408249038618,9.410794082490387
70,4.625,-0.16079408249038618,9.410794082490387
71,4.875,-0.08673608729847704,9.836736087298476
72,5.0,-0.14583326585694945,10.14583326585695
73,6.75,1.580889825124638,11.919110174875362
74,6.75,1.580889825124638,11.919110174875362
75,18.25,5.150270995169404,31.349729004830596
76,18.25,5.150270995169404,31.349729004830596
77,19.125,5.387823252210813,32.862176747789185
78,19.125,5.387823252210813,32.862176747789185
79,29.0,12.534666720652147,45.46533327934785
80,35.75,15.452776051883351,56.04722394811665
81,35.875,15.460876825099739,56.28912317490026
82,36.375,15.569774093992635,57.180225906007365
83,36.375,15.569774093992635,57.180225906007365
84,36.375,15.569774093992635,57.180225906007365
85,36.625,15.668649530512237,57.58135046948776
86,36.875,15.763732273972746,57.98626772602725
87,41.5,17.25896866880454,65.74103133119546
88,41.5,17.25896866880454,65.74103133119546
89,41.625,17.33608431815039,65.9139156818496
90,41.75,17.410827869461134,66.08917213053887
91,41.75,17.410827869461134,66.08917213053887
92,43.5,17.389718500176983,69.61028149982302
93,43.625,17.35249298220667,69.89750701779333
94,43.75,17.31399235890563,70.18600764109436
95,44.125,17.305931690306615,70.94406830969339
96,44.125,17.305931690306615,70.94406830969339
97,43.875,17.168715627216134,70.58128437278387
98,44.125,17.19616740369164,71.05383259630835
99,44.125,17.19616740369164,71.05383259630835
100,45.75,17.376503564065285,74.12349643593471
101,45.875,17.326304320512296,74.42369567948771
102,48.625,18.08973145688743,79.16026854311256
103,48.625,18.08973145688743,79.16026854311256
104,48.625,18.078500609726166,79.17149939027384
105,48.625,17.84805692567893,79.40194307432107
106,48.625,17.515512299300077,79.73448770069993
107,48.625,17.092797016383397,80.1572029836166
108,30.625,-4.259888203920049,65.50988820392004
109,30.625,-4.259888203920049,65.50988820392004
110,31.375,-4.630474930904597,67.3804749309046
111,31.75,-4.758405881385727,68.25840588138573
112,31.75,-4.758405881385727,68.25840588138573
113,31.75,-4.758405881385727,68.25840588138573
114,31.75,-4.758405881385727,68.25840588138573
115,31.75,-4.758405881385727,68.25840588138573
116,31.625,-4.795338068172846,68.04533806817284
