idx,mean,ci_lower,ci_upper
1,0.0,0.0,0.0
2,0.0,0.0,0.0
3,0.0,0.0,0.0
4,0.0,0.0,0.0
5,0.0,0.0,0.0
6,0.0,0.0,0.0
7,0.0,0.0,0.0
8,0.0,0.0,0.0
9,0.0,0.0,0.0
10,0.0,0.0,0.0
11,0.0,0.0,0.0
12,0.0,0.0,0.0
13,0.0,0.0,0.0
14,0.0,0.0,0.0
15,0.0,0.0,0.0
16,0.0,0.0,0.0
17,0.0,0.0,0.0
18,0.0,0.0,0.0
19,0.0,0.0,0.0
20,0.0,0.0,0.0
21,0.0,0.0,0.0
22,0.0,0.0,0.0
23,0.0,0.0,0.0
24,0.0,0.0,0.0
25,0.0,0.0,0.0
26,0.058823529411764705,-0.056470588235294134,0.17411764705882354
27,0.058823529411764705,-0.056470588235294134,0.17411764705882354
28,0.058823529411764705,-0.056470588235294134,0.17411764705882354
29,0.058823529411764705,-0.056470588235294134,0.17411764705882354
30,0.058823529411764705,-0.056470588235294134,0.17411764705882354
31,0.058823529411764705,-0.056470588235294134,0.17411764705882354
32,0.11764705882352941,-0.04022591363384198,0.2755200312809008
33,0.11764705882352941,-0.04022591363384198,0.2755200312809008
34,0.11764705882352941,-0.04022591363384198,0.2755200312809008
35,0.11764705882352941,-0.04022591363384198,0.2755200312809008
36,0.11764705882352941,-0.04022591363384198,0.2755200312809008
37,0.11764705882352941,-0.04022591363384198,0.2755200312809008
38,0.11764705882352941,-0.04022591363384198,0.2755200312809008
39,0.11764705882352941,-0.04022591363384198,0.2755200312809008
40,0.11764705882352941,-0.04022591363384198,0.2755200312809008
41,0.11764705882352941,-0.04022591363384198,0.2755200312809008
42,0.23529411764705882,-0.03200429781134673,0.5025925331054644
43,0.29411764705882354,0.014663161160705818,0.5735721329569412
44,0.29411764705882354,0.014663161160705818,0.5735721329569412
45,0.5882352941176471,0.14170309655490965,1.0347674916803844
46,0.5882352941176471,0.14170309655490965,1.0347674916803844
47,0.5882352941176471,0.14170309655490965,1.0347674916803844
48,0.7058823529411765,0.18069265249638755,1.2310720533859656
49,0.7058823529411765,0.18069265249638755,1.2310720533859656
50,0.8823529411764706,0.25614559521316393,1.5085602871397772
51,0.8823529411764706,0.25614559521316393,1.5085602871397772
52,0.8823529411764706,0.25614559521316393,1.5085602871397772
53,0.9411764705882353,0.23868609089324355,1.643666850283227
54,0.9411764705882353,0.23868609089324355,1.643666850283227
55,1.5294117647058822,0.3044965427259845,2.75432698668578
56,1.5294117647058822,0.3044965427259845,2.75432698668578
57,1.5294117647058822,0.3044965427259845,2.75432698668578
58,1.8823529411764706,0.5078603956217604,3.256845486731181
59,1.8823529411764706,0.5078603956217604,3.256845486731181
60,8.823529411764707,4.213926977489477,13.433131846039936
61,9.058823529411764,4.20379111011861,13.913855948704919
62,16.058823529411764,8.299456603785345,23.818190455038184
63,18.41176470588235,9.055520967831638,27.768008443933063
64,20.705882352941178,10.178070972756432,31.233693733125925
65,29.529411764705884,14.106318510227643,44.95250501918412
66,29.58823529411765,14.127696061723412,45.048774526511885
67,29.88235294117647,14.32362642085174,45.441079461501204
68,30.0,14.30559485226737,45.69440514773263
69,38.588235294117645,18.42206145092051,58.75440913731478
70,56.35294117647059,26.476911484207083,86.2289708687341
71,56.64705882352941,26.466249618164206,86.82786802889461
72,57.05882352941177,26.756807311819724,87.36083974700381
73,57.11764705882353,26.772589019583528,87.46270509806354
74,57.35294117647059,26.94973260649428,87.7561497464469
75,63.470588235294116,29.059132640905666,97.88204382968257
76,63.64705882352941,29.193427107724702,98.10069053933412
77,64.47058823529412,29.617064914268546,99.32411155631968
78,64.76470588235294,29.764632249212404,99.76477951549347
79,64.88235294117646,29.834956037015594,99.92974984533734
80,70.17647058823529,32.2639629607771,108.08897821569349
81,70.23529411764706,32.28172091259638,108.18886732269775
82,70.29411764705883,32.30326254638655,108.2849727477311
83,70.52941176470588,32.39260362679145,108.66621990262033
84,72.05882352941177,32.960027266557944,111.15761979226559
85,87.23529411764706,40.43172196668869,134.03886626860543
86,87.3529411764706,40.3646293926806,134.3412529602606
87,92.58823529411765,42.45980010476757,142.71667048346774
88,93.70588235294117,42.87220707888183,144.53955762700053
89,93.70588235294117,42.87220707888183,144.53955762700053
90,104.05882352941177,47.41310047998475,160.7045465788388
91,104.47058823529412,47.60372964844819,161.33744682214004
92,104.52941176470588,47.61439147174546,161.4444320576663
93,105.82352941176471,48.13356831737096,163.51349050615846
94,106.29411764705883,48.30977259358533,164.27846270053232
95,125.94117647058823,58.6340569378643,193.24829600331216
96,139.41176470588235,65.23520837808752,213.58832103367718
97,140.23529411764707,65.57734516001395,214.8932430752802
98,140.7058823529412,65.78803440021025,215.62373030567213
99,140.88235294117646,65.90512247364508,215.85958340870786
100,141.11764705882354,65.95641561527462,216.27887850237244
101,142.35294117647058,66.43187413469853,218.2740082182426
102,142.88235294117646,66.72930089701912,219.0354049853338
