idx,mean,ci_lower,ci_upper
1,0.0,0.0,0.0
2,0.0,0.0,0.0
3,0.0,0.0,0.0
4,0.0,0.0,0.0
5,0.0,0.0,0.0
6,0.0,0.0,0.0
7,0.0,0.0,0.0
8,0.05555555555555555,-0.053333333333333344,0.16444444444444445
9,0.05555555555555555,-0.053333333333333344,0.16444444444444445
10,0.05555555555555555,-0.053333333333333344,0.16444444444444445
11,0.16666666666666666,-0.07101824586893968,0.404351579202273
12,0.16666666666666666,-0.07101824586893968,0.404351579202273
13,0.2777777777777778,-0.10401899105907725,0.6595745466146328
14,0.2777777777777778,-0.10401899105907725,0.6595745466146328
15,0.2777777777777778,-0.10401899105907725,0.6595745466146328
16,0.2777777777777778,-0.10401899105907725,0.6595745466146328
17,0.2777777777777778,-0.10401899105907725,0.6595745466146328
18,0.2777777777777778,-0.10401899105907725,0.6595745466146328
19,0.4444444444444444,-0.08637862399996465,0.9752675128888535
20,27.944444444444443,2.862974513152409,53.02591437573648
21,28.22222222222222,2.8367240432952983,53.607720401149145
22,31.666666666666668,2.789715910616952,60.54361742271638
23,41.44444444444444,3.1778387800050467,79.71105010888384
24,41.888888888888886,2.9114977251419774,80.8662800526358
25,45.166666666666664,3.0433533570158318,87.2899799763175
26,46.833333333333336,2.26552839971216,91.40113826695452
27,49.611111111111114,2.111343794477328,97.1108784277449
28,57.44444444444444,2.8264898150257878,112.0623990738631
29,58.77777777777778,3.1898635518565115,114.36569200369905
30,61.0,3.2365347842990744,118.76346521570093
31,76.0,6.36431483523684,145.63568516476317
32,85.33333333333333,9.783256377021928,160.88341028964473
33,85.72222222222223,9.939232209234191,161.50521223521025
34,85.72222222222223,9.939232209234191,161.50521223521025
35,86.16666666666667,10.251190431407863,162.08214290192547
36,89.11111111111111,11.606245552035205,166.61597667018702
37,94.94444444444444,14.464323353723827,175.42456553516507
38,95.61111111111111,14.772435356564458,176.44978686565776
39,95.61111111111111,14.772435356564458,176.44978686565776
40,95.66666666666667,14.803168288630602,176.53016504470276
41,97.77777777777777,15.501931473333343,180.0536240822222
42,102.55555555555556,17.739041960862508,187.3720691502486
43,104.38888888888889,18.315273976865825,190.46250380091195
44,104.94444444444444,18.61373119444184,191.27515769444705
45,104.94444444444444,18.619402777025442,191.26948611186344
46,118.66666666666667,23.653594900009466,213.67973843332388
47,125.38888888888889,26.319777237629765,224.45800054014802
48,134.16666666666666,29.80037304442267,238.53296028891066
49,135.38888888888889,30.189435749217168,240.5883420285606
50,135.66666666666666,30.301123961556044,241.03220937177727
51,136.38888888888889,30.618759917065972,242.1590178607118
52,142.0,32.91059429714859,251.08940570285142
53,148.55555555555554,42.76737678971212,254.34373432139898
54,153.44444444444446,43.50053715118982,263.3883517376991
55,154.77777777777777,43.833417848373315,265.72213770718224
56,155.22222222222223,43.96575873304286,266.47868571140157
57,155.94444444444446,43.95367718701482,267.9352117018741
58,214.22222222222223,67.80406702490023,360.6403774195442
59,233.44444444444446,73.43887004627086,393.4500188426181
60,255.88888888888889,79.8685661102902,431.90921166748757
61,258.6666666666667,80.62947260886912,436.7038607244642
62,268.1666666666667,81.37426572817557,454.95906760515777
63,272.3333333333333,82.57104199048965,462.09562467617695
64,275.3333333333333,83.00937061601064,467.657296050656
65,278.44444444444446,84.0976098801631,472.79127900872584
66,300.0,91.30651075104913,508.69348924895087
67,329.94444444444446,100.81172482988003,559.0771640590089
68,335.1111111111111,102.02322359462283,568.1989986275994
69,340.6111111111111,103.56494299334256,577.6572792288796
70,346.55555555555554,104.77858981778041,588.3325212933307
71,351.8888888888889,106.07595934339963,597.7018184343782
72,415.22222222222223,132.5862851413956,697.8581593030489
73,426.05555555555554,135.02280720971845,717.0883039013927
74,456.1666666666667,145.21583972377113,767.1174936095622
75,456.3333333333333,145.2797015581636,767.3869651085031
76,457.6111111111111,145.63491164229964,769.5873105799226
77,459.55555555555554,146.0532816576728,773.0578294534382
78,461.6666666666667,146.21481819231968,777.1185151410136
79,464.72222222222223,146.60347063524586,782.8409738091987
80,507.0,162.41796999274385,851.5820300072562
81,560.5,184.0838587883008,936.9161412116991
82,553.6111111111111,181.13745358262128,926.084768639601
83,569.1111111111111,185.01602218695263,953.2062000352696
84,569.3888888888889,184.80457619746232,953.9732015803155
85,625.5555555555555,209.87188518232563,1041.2392259287853
86,652.2777777777778,218.11306686108662,1086.442488694469
87,654.0555555555555,218.12113776434694,1089.9899733467641
88,690.1111111111111,229.77151259944765,1150.4507096227744
89,692.1666666666666,230.22175367039029,1154.1115796629429
90,710.0,236.10015205493795,1183.899847945062
91,716.1111111111111,237.8031289315295,1194.4190932906927
92,718.8333333333334,238.26669552149173,1199.399971145175
93,748.7222222222222,248.08056028806232,1249.363884156382
94,748.4444444444445,248.0217361771231,1248.8671527117658
95,753.5555555555555,247.46077056558443,1259.6503405455267
96,803.1666666666666,265.88081709099765,1340.4525162423356
